super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,opeid,institution_name,superopeid_name,multi,longitude,latitude,city,full_opeid,region,fips,cz,cfips,county,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
2699,Clarkson University,Watertown,NY,94600,73300,5.5987390999999995,1.0683599,52.99403,1.1138617,2.9669976000000005,0.062362209,-0.48753953,-4.9093766,559.0,2699,CLARKSON UNIVERSITY,CLARKSON UNIVERSITY,0,-74.999359,44.662715999999996,Potsdam,269900.0,1,36,18300,36089,St Lawrence,13699,6,Selective private,2,1,0,3,9114.8467,11623.295,0,0,3110,2877.0,42530.0,21000.0,0.7287390029325514,0.6611445783132529,10138.0,64188.71341463415,1190.0,1170.0,15746.0,0.35969999,68400.0,,40116141.0,23166422.0,0.028357621,0.023237495,0.013391098999999998,0.036628593,0.0,17.537943,0.0,10.286678,0.0,67.790894,4.3844857,0.0
1170,Claremont Mckenna College,Los Angeles,CA,142000,69900,4.3338103,13.383201000000001,68.282814,28.830143,2.9592476000000003,1.2494439,-0.08427047,-2.70467,266.0,1170,CLAREMONT MCKENNA COLLEGE,CLAREMONT MCKENNA COLLEGE,0,-117.71118799999999,34.102154,Claremont,117000.0,4,6,38300,6037,Los Angeles,91711,2,Other elite schools (public and private),2,1,0,1,12256.806999999999,23853.281000000003,0,0,1316,1003.0,47395.0,22580.0,0.9253731343283582,0.8408163265306122,9388.0,79949.67021276595,1435.0,1360.0,11104.0,0.88270003,63600.0,,29102000.0,12831240.0,0.16849452,0.046859421,0.11365902,0.027916251,10.116732,0.0,0.0,10.116732,0.0,14.007782,65.758751,0.0
1342,Whittier College,Los Angeles,CA,98500,47900,7.889800999999999,5.466174099999999,37.492298,1.5033208999999998,2.9580679,0.11860904,-2.1785083,-4.4724627,251.0,1342,WHITTIER COLLEGE,WHITTIER COLLEGE,0,-118.032299,33.978773,Whittier,134200.0,4,6,38300,6037,Los Angeles,90601,6,Selective private,2,1,0,4,7166.5488,10433.391,0,0,1656,2682.0,41636.0,,0.6677419354838708,0.5,8954.0,50388.13821138212,1065.0,1060.0,13112.0,0.36750001,45100.0,,24439175.0,15381265.0,0.069551781,0.057187017,0.26816073,0.048686244000000004,18.431373999999998,23.529411,2.3529413,1.1764706,5.0980392,18.431373999999998,30.980392,0.0
22209,Cossatot Community College Of The University Of Arkansas,Idabel,AR,40800,22200,31.473413,0.22846112,9.366926199999998,0.0075752083,2.9480915000000003,0.0023841764999999997,-8.828523599999999,-5.8003754999999995,113.3333333333333,22209,COSSATOT COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,COSSATOT COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,0,-94.3673,34.043389000000005,De Queen,2220900.0,3,5,34002,5133,Sevier,71832,9,Two-year (public and private not-for-profit),1,2,1,999,4604.6997,3298.3718,0,0,1597,815.0,2647.0,1274.0,0.2222222222222222,0.2558139534883721,4802.0,31504.7,,,4760.0,,21000.0,89.026993,5540617.0,3862403.0,0.0036809816999999996,0.098159507,0.04417178,0.0,0.0,35.643566,15.841584,19.801981,0.0,3.9603961,0.0,24.752476
9549,Western Texas College,Snyder,TX,53800,30800,17.644910999999997,0.088583335,16.703848,0.010291243,2.9473791,0.0018158805,-1.2566190000000002,-8.572656599999998,176.66666666666669,9549,WESTERN TEXAS COLLEGE,WESTERN TEXAS COLLEGE,0,-100.91494499999999,32.678458,Snyder,954900.0,3,48,32403,48415,Scurry,79549,9,Two-year (public and private not-for-profit),1,2,1,999,2050.3779,1633.2681,0,0,2044,1233.0,2598.0,1160.0,0.5706214689265536,0.1917808219178082,4544.0,36316.84090909091,,,3439.0,,30400.0,868.6804800000001,3774427.0,2578332.0,0.0064882399,0.093268454,0.16707218,0.0008110299799999999,2.4630542,10.837439,7.8817735,3.4482758000000002,2.9556651,31.527094,14.285714000000002,26.600986
3522,Tennessee State University,Nashville,TN,52600,36200,18.183445000000003,0.15855858,16.189987,0.35299447,2.9438972000000003,0.064186551,1.3751984,6.649609599999999,1066.333333333333,3522,TENNESSEE STATE UNIVERSITY,TENNESSEE STATE UNIVERSITY,0,-86.828275,36.166321,Nashville,352200.0,3,47,5600,47037,Davidson,37209,5,Selective public,1,1,1,5,4781.6367,7575.6255,1,0,6816,8640.0,6930.0,2651.0,0.2938271604938272,0.4759615384615385,7086.0,51328.6978021978,,925.0,8719.0,,35800.0,36.476852,67377535.0,45533880.0,0.0092411088,0.82231867,0.0037804537,0.012881545,8.246445699999999,14.123222,26.635071000000003,15.071091000000001,4.9289098,21.327015,9.6682472,0.0
1302,Saint Mary's College Of California,San Francisco,CA,110500,55200,6.729363,5.9344711,43.728405,1.4735351,2.9426432,0.099159524,-0.8607195,-2.3074985,509.66666666666674,1302,SAINT MARY'S COLLEGE OF CALIFORNIA,SAINT MARY'S COLLEGE OF CALIFORNIA,0,-122.109031,37.840731,Moraga,130200.0,4,6,37800,6013,Contra Costa,94575,6,Selective private,2,1,0,4,6642.1821,10877.856000000002,0,0,3055,4150.0,41380.0,18255.0,0.6583629893238434,0.6700819672131147,9229.0,63128.17032967032,1100.0,1090.0,28173.0,0.3053,59000.0,,43402858.0,25622080.0,0.08336079099999999,0.059637561,0.13772653,0.022075782999999998,6.366047900000001,49.469498,4.7745357,8.8859415,3.4482758000000002,3.7135279000000003,23.342175,0.0
2124,Bentley University,Boston,MA,119600,79800,4.855969,4.630878,60.58241700000001,4.923234,2.9418632999999996,0.23907071,-0.86301911,-2.6585276,834.3333333333335,2124,BENTLEY UNIVERSITY,BENTLEY UNIVERSITY,0,-71.22283900000001,42.385995,Waltham,212400.0,1,25,20500,25017,Middlesex,2452,4,Highly selective private,2,1,0,2,6425.3511,10753.32,0,0,4247,5728.0,42511.0,18910.0,0.8727076591154261,0.7360742705570292,12158.0,78652.63374485596,1240.0,1145.0,19464.0,0.56209999,74900.0,,63789000.0,37192952.0,0.075532898,0.03127896,0.029888786,0.079008341,0.85261875,84.774666,0.0,3.6540804,0.24360536,10.353228,0.12180268,0.0
2882,Syracuse University,Syracuse,NY,119700,61100,5.6894026,7.2329191999999995,51.621826,3.2224524,2.9369732999999996,0.18333829999999998,2.3525257,1.5109008999999998,2556.0,2882,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,0,-76.136975,43.040176,Syracuse,288200.0,1,36,17700,36067,Onondaga,13244,4,Highly selective private,2,1,0,2,8840.2412,13149.895,0,0,15097,18186.0,41886.0,20816.0,0.8108020698576973,0.7703619909502263,10822.0,66991.79447115384,1175.0,1205.0,18699.0,0.50510001,56600.0,,266024397.0,160813952.0,0.044970129000000005,0.073147103,0.037542387999999996,0.033909254,18.262337,14.339941,5.7781525,0.46393925,3.2475747999999998,22.690847,34.584564,0.63264447
9994,Passaic County Community College,Newark,NJ,36400,25200,32.5597,0.0,9.0032978,0.0039502326,2.931447,0.0012861841,-7.1723928,-9.7646704,521.6666666666666,9994,PASSAIC COUNTY COMMUNITY COLLEGE,PASSAIC COUNTY COMMUNITY COLLEGE,0,-74.168778,40.918449,Paterson,999400.0,1,34,19600,34031,Passaic,7505,9,Two-year (public and private not-for-profit),1,2,1,999,2611.7849,2652.469,0,0,9129,4633.0,4778.0,2190.0,0.110969387755102,0.0346534653465347,7072.0,57272.97674418605,,,6531.0,,26700.0,16.985754,25201282.0,11667498.0,0.04683790400000001,0.17979711,0.43729764,0.029570472999999996,0.0,26.446281,29.338842,23.140495,16.115704,4.9586778,0.0,0.0
1171,Harvey Mudd College,Los Angeles,CA,139800,82400,3.9317534,5.3890709999999995,74.35035699999999,15.433404999999999,2.9232728,0.60680342,-2.0427492,-1.4316624,164.0,1171,HARVEY MUDD COLLEGE,HARVEY MUDD COLLEGE,0,-117.70983700000001,34.106515,Claremont,117100.0,4,6,38300,6037,Los Angeles,91711,2,Other elite schools (public and private),2,1,0,1,17512.506,25586.389,0,0,807,719.0,48594.0,23187.0,0.9081632653061223,0.8,12450.0,79932.46753246753,1494.0,1465.0,7080.0,0.81830001,78600.0,,19199729.0,10779520.0,0.21059972,0.0041841003,0.040446304,0.034867503,0.0,0.0,0.0,6.4285712,0.0,93.571426,0.0,0.0
7279,Hawaii Pacific University,Honolulu,HI,68600,41100,13.375214000000001,0.87196797,21.854538,0.55940765,2.9230912,0.074821971,-7.526145,-16.792336,923.0,7279,HAWAII PACIFIC UNIVERSITY,HAWAII PACIFIC UNIVERSITY,0,-157.859645,21.310306,Honolulu,727900.0,4,15,34701,15003,Honolulu,96813,6,Selective private,2,1,0,4,2987.5598,4101.1895,0,0,5582,7553.0,21130.0,8980.0,0.3960720130932897,0.3948497854077253,8603.0,53605.37320574163,,995.0,17551.0,0.35890001,43400.0,,32358730.0,21803544.0,0.27894819,0.074291147,0.054332331,0.24314906,0.58139533,55.813953000000005,9.447674800000001,1.235465,7.412790299999999,12.5,13.00872,0.0
3603,Ranger College,Abilene,TX,45700,29900,22.490617999999998,0.039814379,12.931953,0.008328665,2.9084764,0.0018731682,-7.279086099999999,-7.3912859,180.33333333333331,3603,RANGER COLLEGE,RANGER COLLEGE,0,-98.685215,32.456773,Ranger,360300.0,3,48,32501,48133,Eastland,76470,9,Two-year (public and private not-for-profit),1,2,1,999,2010.7872,1625.7932,0,0,1893,847.0,3600.0,1106.0,0.2252747252747253,0.22265625,3780.0,29774.818181818184,,,5176.0,,30300.0,446.75442999999996,2793974.0,1656606.0,0.0011806375,0.17827627,0.13341205,0.0070838253,0.0,10.0,32.666668,23.333334,0.0,10.0,0.0,24.0
2711,Cornell University,Elmira,NY,143300,79800,4.8977413,9.113902099999999,59.354369999999996,10.356522,2.9070237,0.50723565,-0.80791712,-1.9267172,3074.0,2711,CORNELL UNIVERSITY,CORNELL UNIVERSITY,0,-76.48308399999999,42.4472,Ithaca,271100.0,1,36,18100,36109,Tompkins,14853,1,Ivy Plus,2,1,0,1,18030.73,21218.816000000003,0,0,14393,12043.0,47286.0,24850.0,0.9334442595673877,0.8785607196401799,13820.0,88464.42702702704,1420.0,1400.0,9149.0,0.84439999,70900.0,,431432992.0,202429856.0,0.19818637,0.042357713,0.058465578,0.10141988,10.249872,12.08567,1.5808262,4.3345232000000005,0.0,50.076492,21.672617000000002,0.0
7466,Lim College,New York,NY,80700,38000,9.3039865,1.925977,31.199646,5.4138427,2.9028107999999997,0.50370318,-2.3293092,-8.4655266,70.66666666666667,7466,LIM COLLEGE,LIM COLLEGE,0,-73.975054,40.759865000000005,New York,746600.0,1,36,19400,36061,New York,10022,10,Four-year for-profit,3,1,0,5,2448.9626,4846.6328,0,0,1513,285.0,24225.0,13025.0,0.4661921708185053,0.4594594594594595,6582.0,32073.4,920.0,930.0,30190.0,0.2498,48900.0,,7500631.0,706728.0,0.059649121,0.12631579,0.12982456,0.021052632,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3581,Lamar University,Beaumont,TX,77200,39400,13.572988,0.43764281,21.367563,0.16725901,2.9002168,0.022702043999999998,1.0052398,7.945205199999999,1484.0,3581,LAMAR UNIVERSITY,LAMAR UNIVERSITY,0,-94.072244,30.042738,Beaumont,358100.0,3,48,32100,48245,Jefferson,77705,5,Selective public,1,1,1,5,2758.375,4136.832,0,0,9382,11550.0,7694.0,1968.0,0.34604519774011305,0.2677595628415301,7689.0,43689.22478991596,960.0,955.0,14576.0,0.2318,38800.0,769.66833,72246453.0,41146464.0,0.028563427000000002,0.20946513,0.04797909,0.031737141,3.8617887000000004,17.276423,12.804878,18.699185999999997,7.8590784,27.100271000000003,8.1978321,4.2005419999999996
1416,University Of Bridgeport,Bridgeport,CT,56600,31900,16.568729,0.56697822,17.455002,0.072515577,2.892072,0.01201491,0.25731036,-9.4459038,134.0,1416,UNIVERSITY OF BRIDGEPORT,UNIVERSITY OF BRIDGEPORT,0,-73.190166,41.164741,Bridgeport,141600.0,1,9,20901,9001,Fairfield,6604,6,Selective private,2,1,0,5,5983.9912,5387.5332,0,0,2835,2973.0,29920.0,15012.0,0.2809667673716012,0.4224137931034483,7160.0,51320.54761904762,900.0,890.0,21387.0,0.36149999,40600.0,,26244000.0,13914269.0,0.056382145999999994,0.15661708,0.07282693700000001,0.41268599,2.5,27.5,17.5,27.0,10.0,4.5,11.0,0.0
3634,Texas State Technical College,Waco,TX,56400,33900,19.122995,0.33979598,15.113788000000001,0.23298161,2.890209,0.044553064,-3.3915229,-1.4875401000000001,1095.166666666667,3634,TEXAS STATE TECHNICAL COLLEGE,TEXAS STATE TECHNICAL COLLEGE,0,-97.08471,31.639295,Waco,363400.0,3,48,32801,48309,McLennan,76705,9,Two-year (public and private not-for-profit),1,2,1,999,5704.7275,6810.2612,0,0,3988,3814.0,3342.0,2750.0,,,4067.0,,,,6873.0,,33500.0,,,,0.0070791822,0.11877294,0.13030939,0.0034084951,1.9,2.3999999,11.4,0.0,0.0,54.900002,1.6,27.799999
3394,Wilkes University,Scranton,PA,80100,52500,6.4467297,1.4353483,44.662106,2.8769112,2.8792452999999996,0.18546669,0.79060608,-2.6791074,360.0,3394,WILKES UNIVERSITY,WILKES UNIVERSITY,0,-75.89026199999999,41.244199,Wilkes-Barre,339400.0,1,42,18800,42079,Luzerne,18766,6,Selective private,2,1,0,4,4261.957,6304.9424,0,0,2388,3570.0,31262.0,17220.0,0.5790322580645161,0.5357142857142857,8186.0,54187.85849056603,1045.0,1055.0,20022.0,0.2402,49900.0,,32079947.0,13291505.0,0.013053348000000001,0.014755958999999999,0.011350738,0.0051078321,9.7883596,21.693120999999998,6.6137567,1.0582011,0.0,26.455027,34.391533,0.0
3553,Cisco College,Abilene,TX,53600,29600,18.150910999999997,0.40768337,15.843682000000001,0.0,2.875773,0.0,0.86071372,-1.9760349999999998,624.0,3553,CISCO COLLEGE,CISCO COLLEGE,0,-98.985206,32.401132000000004,Cisco,355300.0,3,48,32501,48133,Eastland,76437,9,Two-year (public and private not-for-profit),1,2,1,999,1279.135,1768.6594,0,0,3617,2642.0,4260.0,940.0,0.1291989664082687,0.1332116788321168,4326.0,32958.985915492965,,,7124.0,,30400.0,407.34897,7015458.0,3340358.0,0.014004542,0.099545799,0.15026495,0.012490537,1.0204082,9.1836739,41.156464,9.863946,4.0816326,14.965986,11.564625999999999,8.1632652
3181,Southwestern Oklahoma State University,Elk City,OK,61700,37300,14.213049,0.27191898,20.191720999999998,0.59821355,2.8698592,0.08502438699999999,-5.140797599999999,-10.720609,786.3333333333335,3181,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,0,-98.707768,35.535281,Weatherford,318100.0,3,40,33801,40039,Custer,73096,5,Selective public,1,1,1,4,3727.7314,5827.9434,0,0,4162,4860.0,5820.0,1948.0,0.3317073170731708,0.3575342465753424,6233.0,44416.607142857145,,,7742.0,0.097400002,37000.0,49.941769,29640174.0,18636004.0,0.01914441,0.029071141,0.027416686000000003,0.0018908059,3.9772727,16.477273999999998,26.988636,10.369318,3.4090910000000005,15.340909,23.4375,0.0
3668,Wharton County Junior College,Pearland,TX,75500,36100,12.713491000000001,0.61874777,22.558363,0.95919472,2.8679557,0.12194715,0.49911788,6.1911883,1259.0,3668,WHARTON COUNTY JUNIOR COLLEGE,WHARTON COUNTY JUNIOR COLLEGE,0,-96.085815,29.3238,Wharton,366800.0,3,48,31900,48481,Wharton,77488,9,Two-year (public and private not-for-profit),1,2,1,999,1739.0206,2182.1392,0,0,7386,4571.0,3446.0,1425.0,0.184,0.21794871794871803,5828.0,39461.62773722628,,,2882.0,,34300.0,975.1487400000001,14694438.0,9193756.0,0.045285497,0.08882083,0.20192517,0.0043754103,0.25510204,17.091836999999998,28.571428000000004,14.030612,14.285714000000002,6.632653200000001,5.3571429,13.775510999999998
2962,Shaw University,Raleigh,NC,37800,24200,30.330681,0.20776804,9.4543867,0.020372263999999998,2.8675799,0.006179046800000001,-5.6172857,-1.5022534,275.5,2962,SHAW UNIVERSITY,SHAW UNIVERSITY,0,-78.637693,35.771181,Raleigh,296200.0,3,37,1701,37183,Wake,27601,6,Selective private,2,1,0,5,3795.0493,4932.6963,1,0,1923,2527.0,16480.0,7430.0,0.3045871559633028,0.3155080213903743,4929.0,38602.25263157895,,,18089.0,0.4551,27400.0,,12317569.0,8768503.0,0.0008354219,0.85254806,0.0025062656,0.011695907,7.021791900000001,26.634382000000002,0.24213076,7.2639227,23.970945,5.5690074,29.297821000000003,0.0
2005,Nicholls State University,Houma,LA,69800,38900,15.255251999999999,0.51663506,18.731112,0.84808606,2.8574781000000002,0.12937766,-11.110761,-19.475026999999997,1353.5,2005,NICHOLLS STATE UNIVERSITY,NICHOLLS STATE UNIVERSITY,0,-90.801571,29.794486,Thibodaux,200500.0,3,22,3400,22057,Lafourche,70310,5,Selective public,1,1,1,4,2572.0454,4387.8462,0,0,5888,7326.0,7234.0,2368.0,0.4262452107279693,0.2639040348964013,5785.0,43523.55272727273,1055.0,,7770.0,0.13060001,35000.0,807.1749900000001,32067502.0,19510876.0,0.0057962173999999995,0.15070164,0.012050031000000001,0.0091519216,2.1929824,27.083334000000004,15.789473999999998,13.048245,3.1798246,11.951755,25.438597,1.3157895
1671,Depaul University,Chicago,IL,99900,51300,6.6376405,4.6285467,43.01757,2.1064708,2.8553517000000004,0.13981996,-0.97368926,-3.3913786,1937.333333333333,1671,DEPAUL UNIVERSITY,DEPAUL UNIVERSITY,0,-87.62724,41.877618,Chicago,167100.0,2,17,24300,17031,Cook,60604,6,Selective private,2,1,0,3,4736.2461,9178.6426,0,0,16420,20548.0,35071.0,15420.0,0.7047353760445683,0.6301587301587301,10392.0,66936.2156862745,,1115.0,22442.0,0.40130001,50900.0,,223722000.0,96719768.0,0.092393056,0.12118044,0.1249598,0.021148279,11.867612,30.969267,0.1891253,16.312056,0.09456265,13.806147,26.761228999999997,0.0
3249,Community College Of Philadelphia,Philadelphia,PA,43600,27900,24.111738,0.13683851,11.805481,0.11522399,2.8465066,0.027782507,1.1775706,3.4288785,2589.0,3249,COMMUNITY COLLEGE OF PHILADELPHIA,COMMUNITY COLLEGE OF PHILADELPHIA,0,-75.165604,39.962458000000005,Philadelphia,324900.0,1,42,19700,42101,Philadelphia,19130,9,Two-year (public and private not-for-profit),1,2,1,999,2405.3877,3785.542,0,0,19063,15953.0,9360.0,4830.0,0.0974165769644779,0.0660569105691057,6211.0,51895.56914893617,,,6401.0,,30700.0,146.29436,67020559.0,41654008.0,0.033410642000000004,0.48874819,0.055788878,0.10261393,2.4590162999999996,29.672131,24.836064999999998,25.819672,9.098360099999999,2.9508195,4.3442621,0.81967217
2950,North Carolina Central University,Raleigh,NC,45600,32300,21.139999,0.1674898,13.439994,0.25206161,2.8412144,0.053285819000000005,-0.62580723,2.2460517999999996,640.6666666666666,2950,NORTH CAROLINA CENTRAL UNIVERSITY,NORTH CAROLINA CENTRAL UNIVERSITY,0,-78.898602,35.974237,Durham,295000.0,3,37,1701,37063,Durham,27707,5,Selective public,1,1,1,5,6005.4736,8656.9619,1,0,6220,5476.0,5526.0,1975.0,0.3972491909385114,0.4889867841409691,7653.0,59722.21518987341,885.0,865.0,8699.0,0.49669999,31600.0,3876.9648,75215566.0,32828692.0,0.0049297512,0.88982004,0.0056692138000000005,0.016514666,8.3464565,24.251967999999998,9.9212599,3.6220472000000004,8.031496,11.968504,33.858269,0.0
2625,William Paterson University Of New Jersey,Newark,NJ,89500,46900,8.796438199999999,0.39259955,32.257378,0.56897932,2.8375006000000003,0.05004991599999999,-0.85537571,-0.096055396,1286.666666666667,2625,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,0,-74.200248,40.945254999999996,Wayne,262500.0,1,34,19600,34031,Passaic,7470,5,Selective public,1,1,1,4,3900.53,7860.3335,0,0,10027,9945.0,12244.0,5150.0,0.5011547344110855,0.4738562091503268,10225.0,67213.46218487395,980.0,995.0,10976.0,0.31889999,44300.0,188.81015,86142454.0,41234180.0,0.03383014,0.11603975,0.1348474,0.012893305,17.096018,14.285714000000002,5.5425448,0.62451214,0.0,5.3864169,57.064793,0.0
3578,University Of The Incarnate Word,San Antonio,TX,69900,40200,14.577155,1.7204324,19.424225,0.76260579,2.8314996,0.11116622,-4.554893,-5.2286391,306.6666666666667,3578,UNIVERSITY OF THE INCARNATE WORD,UNIVERSITY OF THE INCARNATE WORD,0,-98.46583000000001,29.46708,San Antonio,357800.0,3,48,31301,48029,Bexar,78209,6,Selective private,2,1,0,4,4138.9731,5242.832,0,0,6491,3702.0,26490.0,12670.0,0.4000000000000001,0.3514851485148515,7616.0,47700.893442622946,960.0,940.0,17449.0,0.069300003,42700.0,,38776328.0,13891112.0,0.016650017,0.062271062,0.54079252,0.068265066,9.386281,35.74007,11.552346,12.093863,0.0,4.5126352,26.714802000000002,0.0
1086,University Of Arkansas At Pine Bluff,Pine Bluff,AR,35400,28200,32.268349,0.11013468,8.7722034,0.042624842,2.8306451,0.013754332,-6.4339981,-2.2805072999999996,596.6666666666666,1086,UNIVERSITY OF ARKANSAS AT PINE BLUFF,UNIVERSITY OF ARKANSAS AT PINE BLUFF,0,-92.018683,34.244031,Pine Bluff,108600.0,3,5,4102,5069,Jefferson,71601,5,Selective public,1,1,1,4,3785.2739,5963.0933,1,0,2521,3042.0,5956.0,3090.0,0.2582697201017812,0.2747826086956522,5341.0,41855.36257309942,836.5,,7140.0,0.72299999,27400.0,255.54372,17291657.0,11468761.0,0.0020505809,0.94190019,0.0017088176,0.016404646999999998,7.2886295,30.612246000000003,4.373178,7.580174900000001,12.827988000000001,18.367348,18.950438000000002,0.0
3,San Bernardino Community College District,Los Angeles,CA,55000,25900,22.092525,0.25045857,12.801846000000001,0.19516821,2.8282511,0.043117587,-3.9208741000000003,-2.7258747000000003,2298.666666666667,1272,SAN BERNARDINO VALLEY COLLEGE,SAN BERNARDINO COMMUNITY COLLEGE DISTRICT,1,-117.313248,34.086353,San Bernardino,127200.0,4,6,38300,6071,San Bernardino,92410,9,Two-year (public and private not-for-profit),1,2,1,999,,1688.8053,0,0,18026,17079.0,1207.6598,294.03061,0.192246835443038,0.213166144200627,3747.0615,60370.283422459885,,,7794.8594,,26669.843999999997,,28808907.0,28236198.0,0.056209382,0.15100417,0.29966626,0.00023420576,1.017355,9.335727699999998,16.397367000000003,40.51466,14.362657999999998,9.994015699999999,2.5733094,5.8049073
3,San Bernardino Community College District,Los Angeles,CA,55000,25900,22.092525,0.25045857,12.801846000000001,0.19516821,2.8282511,0.043117587,-3.9208741000000003,-2.7258747000000003,2298.666666666667,9272,CRAFTON HILLS COLLEGE,SAN BERNARDINO COMMUNITY COLLEGE DISTRICT,1,-117.101173,34.039178,Yucaipa,927200.0,4,6,38300,6071,San Bernardino,92410,9,Two-year (public and private not-for-profit),1,2,1,999,,1688.8053,0,0,18026,17079.0,1207.6598,294.03061,0.192246835443038,0.213166144200627,3747.0615,60370.283422459885,,,7794.8594,,26669.843999999997,,28808907.0,28236198.0,0.056209382,0.15100417,0.29966626,0.00023420576,1.017355,9.335727699999998,16.397367000000003,40.51466,14.362657999999998,9.994015699999999,2.5733094,5.8049073
1566,Fort Valley State University,Macon,GA,45100,30900,23.70738,0.013977512,11.927225,0.0,2.8276327,0.0,1.0429667,9.2663546,381.0,1566,FORT VALLEY STATE UNIVERSITY,FORT VALLEY STATE UNIVERSITY,0,-83.89537,32.537595,Fort Valley,156600.0,3,13,8900,13225,Peach,31030,5,Selective public,1,1,1,4,5093.3179,4046.8877,1,0,2858,2561.0,6448.0,2412.0,0.3022598870056497,0.2548330404217926,6189.0,49767.41843971631,875.0,905.0,13336.0,0.67269999,28900.0,600.79498,16762490.0,13592518.0,0.0018083182999999998,0.94439423,0.0058770343,0.014014467,7.6595745,14.893617,2.1276596000000003,0.0,15.319149,22.553192000000003,37.446808000000004,0.0
3591,McMurry University,Abilene,TX,78000,39900,13.607913,0.38132778,20.742399,0.0,2.8226077999999997,0.0,-4.0217352,2.0326378000000003,224.33333333333331,3591,MCMURRY UNIVERSITY,MCMURRY UNIVERSITY,0,-99.74868199999999,32.429776000000004,Abilene,359100.0,3,48,32501,48441,Taylor,79697,6,Selective private,2,1,0,5,4853.834,6033.3159,0,0,1212,1344.0,24844.0,10295.0,0.3794212218649518,0.4176245210727969,5688.0,42822.73333333333,910.0,1005.0,15575.0,0.40759999,37200.0,,8752102.0,5731932.5,0.016369049,0.081845239,0.11830357,0.0044642859,8.530805599999999,22.748816,3.7914691,3.7914691,0.94786727,13.270143,46.919434,0.0
